valid_time,latitude,longitude,stl1,stl2,lblt,number,expver
2002-03-12 01:00:00,-19.25,-44.5,297.48242,297.85327,293.4729,0,0001
2002-03-12 01:00:00,-19.25,-44.25,297.61133,297.9568,294.00513,0,0001
2002-03-12 01:00:00,-19.25,-44.0,297.75,298.17554,295.51392,0,0001
2002-03-12 01:00:00,-19.25,-43.75,296.5254,297.156,295.90308,0,0001
2002-03-12 01:00:00,-19.25,-43.5,295.35742,296.13452,294.1936,0,0001
2002-03-12 01:00:00,-19.25,-43.25,296.13867,296.7556,292.36694,0,0001
2002-03-12 01:00:00,-19.25,-43.0,296.2539,296.47827,293.29712,0,0001
2002-03-12 01:00:00,-19.5,-48.0,297.6875,298.36108,294.5515,0,0001
2002-03-12 01:00:00,-19.5,-47.75,297.1172,297.95093,291.781,0,0001
2002-03-12 01:00:00,-19.5,-47.5,296.6172,297.48413,292.51196,0,0001
2002-03-12 01:00:00,-19.5,-47.25,296.56055,297.42358,291.02417,0,0001
2002-03-12 01:00:00,-19.5,-47.0,296.66016,297.5525,292.49243,0,0001
2002-03-12 01:00:00,-19.5,-46.75,296.50195,297.3982,291.52173,0,0001
2002-03-12 01:00:00,-19.5,-46.5,295.9297,297.0271,291.0393,0,0001
2002-03-12 01:00:00,-19.5,-46.25,295.45898,296.66382,291.802,0,0001
2002-03-12 01:00:00,-19.5,-46.0,295.76758,296.92944,292.6682,0,0001
2002-03-12 01:00:00,-19.5,-45.75,296.85742,297.9353,293.6194,0,0001
2002-03-12 01:00:00,-19.5,-45.5,297.72656,298.69116,294.0774,0,0001
2002-03-12 01:00:00,-19.5,-45.25,298.1172,298.7107,293.88257,0,0001
2002-03-12 01:00:00,-19.5,-45.0,298.04297,298.5056,293.89722,0,0001
2002-03-12 01:00:00,-19.5,-44.75,297.86914,298.26343,292.47583,0,0001
2002-03-12 01:00:00,-19.5,-44.5,297.39844,297.7478,293.07007,0,0001
2002-03-12 01:00:00,-19.5,-44.25,297.3047,297.67163,294.2434,0,0001
2002-03-12 01:00:00,-19.5,-44.0,297.16992,297.56226,295.58228,0,0001
2002-03-12 01:00:00,-19.5,-43.75,296.2422,296.74194,294.33862,0,0001
2002-03-12 01:00:00,-19.5,-43.5,295.58594,296.16968,293.2351,0,0001
2002-03-12 01:00:00,-19.5,-43.25,296.16602,296.656,296.09692,0,0001
2002-03-12 01:00:00,-19.5,-43.0,296.41406,296.78882,296.07642,0,0001
2002-03-12 01:00:00,-19.75,-48.0,298.82812,299.1267,292.19556,0,0001
2002-03-12 01:00:00,-19.75,-47.75,298.29102,298.7517,291.93237,0,0001
2002-03-12 01:00:00,-19.75,-47.5,297.54102,298.16187,291.65015,0,0001
2002-03-12 01:00:00,-19.75,-47.25,296.2871,297.1189,290.8015,0,0001
2002-03-12 01:00:00,-19.75,-47.0,295.52344,296.44702,291.69507,0,0001
2002-03-12 01:00:00,-19.75,-46.75,295.2832,296.39233,291.5149,0,0001
2002-03-12 01:00:00,-19.75,-46.5,295.49414,296.6443,290.76294,0,0001
2002-03-12 01:00:00,-19.75,-46.25,295.64648,296.781,291.17017,0,0001
2002-03-12 01:00:00,-19.75,-46.0,296.5879,297.56226,292.74683,0,0001
2002-03-12 01:00:00,-19.75,-45.75,297.46094,298.39038,294.1233,0,0001
2002-03-12 01:00:00,-19.75,-45.5,297.57422,298.57007,294.0354,0,0001
2002-03-12 01:00:00,-19.75,-45.25,297.76562,298.4353,293.56372,0,0001
2002-03-12 01:00:00,-19.75,-45.0,297.69336,298.23608,292.30542,0,0001
2002-03-12 01:00:00,-19.75,-44.75,297.49023,298.0056,295.78247,0,0001
2002-03-12 01:00:00,-19.75,-44.5,297.13477,297.55444,295.48315,0,0001
2002-03-12 01:00:00,-19.75,-44.25,296.9668,297.365,294.3684,0,0001
2002-03-12 01:00:00,-19.75,-44.0,296.76758,297.17358,295.35425,0,0001
2002-03-12 01:00:00,-19.75,-43.75,296.08984,296.5603,293.7234,0,0001
2002-03-12 01:00:00,-19.75,-43.5,295.60547,296.1599,292.74194,0,0001
2002-03-12 01:00:00,-19.75,-43.25,296.29297,296.75757,296.5569,0,0001
2002-03-12 01:00:00,-19.75,-43.0,296.78125,297.0642,296.64087,0,0001
2002-03-12 01:00:00,-20.0,-48.0,300.0078,300.16577,294.47925,0,0001
2002-03-12 01:00:00,-20.0,-47.75,299.42773,299.7185,294.135,0,0001
2002-03-12 01:00:00,-20.0,-47.5,298.3418,298.8474,293.80005,0,0001
2002-03-12 01:00:00,-20.0,-47.25,296.87305,297.69507,294.94116,0,0001
2002-03-12 01:00:00,-20.0,-47.0,295.5332,296.58765,294.51733,0,0001
2002-03-12 01:00:00,-20.0,-46.75,294.82422,296.04272,290.75513,0,0001
2002-03-12 01:00:00,-20.0,-46.5,295.2832,296.4724,290.68433,0,0001
2002-03-12 01:00:00,-20.0,-46.25,296.42188,297.38843,291.40552,0,0001
2002-03-12 01:00:00,-20.0,-46.0,297.3047,298.1482,292.89233,0,0001
2002-03-12 01:00:00,-20.0,-45.75,297.41602,298.35913,293.9607,0,0001
2002-03-12 01:00:00,-20.0,-45.5,297.45117,298.3728,293.78247,0,0001
2002-03-12 01:00:00,-20.0,-45.25,297.1582,297.8728,292.1018,0,0001
2002-03-12 01:00:00,-20.0,-45.0,297.23242,297.8025,291.8098,0,0001
2002-03-12 01:00:00,-20.0,-44.75,297.13086,297.6599,296.07104,0,0001
2002-03-12 01:00:00,-20.0,-44.5,296.5332,297.14233,296.18384,0,0001
2002-03-12 01:00:00,-20.0,-44.25,296.26953,296.89233,295.62036,0,0001
2002-03-12 01:00:00,-20.0,-44.0,295.46094,296.21265,295.18872,0,0001
2002-03-12 01:00:00,-20.0,-43.75,294.75586,295.56226,293.8357,0,0001
2002-03-12 01:00:00,-20.0,-43.5,295.00195,295.67944,294.18823,0,0001
2002-03-12 01:00:00,-20.0,-43.25,295.9746,296.50952,296.6194,0,0001
2002-03-12 01:00:00,-20.0,-43.0,297.4629,297.67163,294.93774,0,0001
2002-03-12 01:00:00,-20.25,-48.0,300.32812,300.48022,295.24194,0,0001
2002-03-12 01:00:00,-20.25,-47.75,299.4043,299.68335,295.50952,0,0001
2002-03-12 01:00:00,-20.25,-47.5,298.28125,298.72046,293.37915,0,0001
2002-03-12 01:00:00,-20.25,-47.25,297.26562,298.01538,295.03882,0,0001
2002-03-12 01:00:00,-20.25,-47.0,296.35742,297.5232,295.1521,0,0001
2002-03-12 01:00:00,-20.25,-46.75,295.6797,296.92554,292.12378,0,0001
2002-03-12 01:00:00,-20.25,-46.5,295.78516,296.8767,291.02026,0,0001
2002-03-12 01:00:00,-20.25,-46.25,296.8457,297.7185,291.70776,0,0001
2002-03-12 01:00:00,-20.25,-46.0,297.2793,298.05054,292.74536,0,0001
2002-03-12 01:00:00,-20.25,-45.75,297.39648,298.24194,293.79858,0,0001
2002-03-12 01:00:00,-20.25,-45.5,297.0293,297.88647,294.2732,0,0001
2002-03-12 01:00:00,-20.25,-45.25,296.5547,297.26147,293.90308,0,0001
2002-03-12 01:00:00,-20.25,-45.0,296.72656,297.3806,291.51245,0,0001
2002-03-12 01:00:00,-20.25,-44.75,296.6836,297.29468,294.364,0,0001
2002-03-12 01:00:00,-20.25,-44.5,296.1211,296.76147,293.67896,0,0001
2002-03-12 01:00:00,-20.25,-44.25,295.8047,296.52515,296.0393,0,0001
2002-03-12 01:00:00,-20.25,-44.0,295.00977,295.86694,295.63403,0,0001
2002-03-12 01:00:00,-20.25,-43.75,294.35156,295.22827,295.05884,0,0001
2002-03-12 01:00:00,-20.25,-43.5,294.61914,295.35718,295.37183,0,0001
2002-03-12 01:00:00,-20.25,-43.25,296.41992,296.82593,295.81567,0,0001
2002-03-12 01:00:00,-20.25,-43.0,298.07812,298.10718,293.8269,0,0001
2002-03-12 01:00:00,-20.5,-48.0,299.9043,300.01733,294.6643,0,0001
2002-03-12 01:00:00,-20.5,-47.75,298.9336,299.1853,294.27954,0,0001
2002-03-12 01:00:00,-20.5,-47.5,298.0254,298.43726,292.37476,0,0001
2002-03-12 01:00:00,-20.5,-47.25,297.35352,298.0017,292.51294,0,0001
2002-03-12 01:00:00,-20.5,-47.0,297.12305,298.08765,293.8313,0,0001
2002-03-12 01:00:00,-20.5,-46.75,296.8164,297.91187,293.7517,0,0001
2002-03-12 01:00:00,-20.5,-46.5,296.74023,297.71655,292.92065,0,0001
2002-03-12 01:00:00,-20.5,-46.25,296.61523,297.56226,293.72974,0,0001
2002-03-12 01:00:00,-20.5,-46.0,297.04883,297.89233,294.76538,0,0001
2002-03-12 01:00:00,-20.5,-45.75,297.125,297.90796,293.85474,0,0001
2002-03-12 01:00:00,-20.5,-45.5,296.80273,297.57593,293.97095,0,0001
2002-03-12 01:00:00,-20.5,-45.25,296.17578,296.9021,295.35718,0,0001
2002-03-12 01:00:00,-20.5,-45.0,296.04688,296.88843,291.16333,0,0001
2002-03-12 01:00:00,-20.5,-44.75,295.93945,296.76538,292.30884,0,0001
2002-03-12 01:00:00,-20.5,-44.5,295.82422,296.44116,291.0642,0,0001
2002-03-12 01:00:00,-20.5,-44.25,295.5547,296.22827,293.9856,0,0001
2002-03-12 01:00:00,-20.5,-44.0,295.3828,296.06616,295.70288,0,0001
2002-03-12 01:00:00,-20.5,-43.75,294.72656,295.42944,295.12866,0,0001
2002-03-12 01:00:00,-20.5,-43.5,295.26367,295.76147,294.0608,0,0001
2002-03-12 01:00:00,-20.5,-43.25,297.01367,297.16187,293.9563,0,0001
2002-03-12 01:00:00,-20.5,-43.0,297.77344,297.77905,292.97778,0,0001
2002-03-12 01:00:00,-20.75,-48.0,299.73047,299.71265,297.3401,0,0001
2002-03-12 01:00:00,-20.75,-47.75,298.83984,299.00952,292.55542,0,0001
2002-03-12 01:00:00,-20.75,-47.5,298.00977,298.42163,292.8772,0,0001
2002-03-12 01:00:00,-20.75,-47.25,297.34375,297.9314,291.41968,0,0001
2002-03-12 01:00:00,-20.75,-47.0,297.27734,297.9607,292.98657,0,0001
2002-03-12 01:00:00,-20.75,-46.75,296.88477,297.8318,293.7556,0,0001
2002-03-12 01:00:00,-20.75,-46.5,296.66406,297.67554,294.5266,0,0001
2002-03-12 01:00:00,-20.75,-46.25,296.72266,297.66968,296.95435,0,0001
2002-03-12 01:00:00,-20.75,-46.0,296.64258,297.59155,296.39624,0,0001
2002-03-12 01:00:00,-20.75,-45.75,296.57227,297.49194,296.10034,0,0001
2002-03-12 01:00:00,-20.75,-45.5,296.60156,297.4568,294.22485,0,0001
2002-03-12 01:00:00,-20.75,-45.25,296.11133,296.92358,295.97485,0,0001
2002-03-12 01:00:00,-20.75,-45.0,295.57812,296.61108,292.28784,0,0001
2002-03-12 01:00:00,-20.75,-44.75,295.4414,296.37866,290.62622,0,0001
2002-03-12 01:00:00,-20.75,-44.5,295.43945,296.1775,290.2473,0,0001
2002-03-12 01:00:00,-20.75,-44.25,295.48242,296.07788,293.63257,0,0001
2002-03-12 01:00:00,-20.75,-44.0,295.41016,295.9607,293.64282,0,0001
2002-03-12 01:00:00,-20.75,-43.75,295.55664,296.02515,293.83374,0,0001
2002-03-12 01:00:00,-20.75,-43.5,296.22656,296.57593,293.15796,0,0001
2002-03-12 01:00:00,-20.75,-43.25,297.08398,297.1775,292.58667,0,0001
2002-03-12 01:00:00,-20.75,-43.0,297.4414,297.48413,294.1985,0,0001
2002-03-12 01:00:00,-21.0,-48.0,299.90625,299.7771,298.6931,0,0001
2002-03-12 01:00:00,-21.0,-47.75,299.05273,299.1482,294.6057,0,0001
2002-03-12 01:00:00,-21.0,-47.5,298.22656,298.57202,293.32104,0,0001
2002-03-12 01:00:00,-21.0,-47.25,297.42578,298.00757,291.9851,0,0001
2002-03-12 01:00:00,-21.0,-47.0,296.66797,297.46655,292.48462,0,0001
2002-03-12 01:00:00,-21.0,-46.75,296.0879,297.04663,292.84253,0,0001
2002-03-12 01:00:00,-21.0,-46.5,296.14258,297.13647,291.34692,0,0001
2002-03-12 01:00:00,-21.0,-46.25,296.61133,297.48413,296.33716,0,0001
2002-03-12 01:00:00,-21.0,-46.0,296.7754,297.60327,296.06958,0,0001
2002-03-12 01:00:00,-21.0,-45.75,296.69727,297.48413,295.79126,0,0001
2002-03-12 01:00:00,-21.0,-45.5,296.28125,297.2107,296.15308,0,0001
2002-03-12 01:00:00,-21.0,-45.25,295.91406,297.0017,296.07104,0,0001
2002-03-12 01:00:00,-21.0,-45.0,295.7246,296.85913,295.61646,0,0001
2002-03-12 01:00:00,-21.0,-44.75,295.71875,296.57788,291.865,0,0001
2002-03-12 01:00:00,-21.0,-44.5,295.5332,296.32202,291.42163,0,0001
2002-03-12 01:00:00,-21.0,-44.25,295.4375,296.0818,289.9314,0,0001
2002-03-12 01:00:00,-21.0,-44.0,295.43945,295.97046,290.0056,0,0001
2002-03-12 01:00:00,-21.0,-43.75,295.61914,296.0896,290.81567,0,0001
2002-03-12 01:00:00,-21.0,-43.5,296.2246,296.67163,291.61792,0,0001
2002-03-12 01:00:00,-21.0,-43.25,297.35742,297.44702,293.08423,0,0001
2002-03-12 01:00:00,-21.0,-43.0,297.91406,297.8064,297.20044,0,0001
2002-03-12 01:00:00,-21.25,-48.0,300.06836,299.85327,298.84644,0,0001
2002-03-12 01:00:00,-21.25,-47.75,299.29883,299.3318,298.05103,0,0001
2002-03-12 01:00:00,-21.25,-47.5,298.7578,299.0525,294.8064,0,0001
2002-03-12 01:00:00,-21.25,-47.25,298.04297,298.57202,293.1184,0,0001
2002-03-12 01:00:00,-21.25,-47.0,297.14453,297.906,293.43628,0,0001
2002-03-12 01:00:00,-21.25,-46.75,296.30078,297.22632,293.0652,0,0001
2002-03-12 01:00:00,-21.25,-46.5,296.10156,296.99585,291.3855,0,0001
2002-03-12 01:00:00,-21.25,-46.25,296.5996,297.49585,295.48804,0,0001
2002-03-12 01:00:00,-21.25,-46.0,297.10547,297.78687,295.00757,0,0001
2002-03-12 01:00:00,-21.25,-45.75,296.86914,297.51733,295.61792,0,0001
2002-03-12 01:00:00,-21.25,-45.5,296.3164,297.1775,296.17456,0,0001
2002-03-12 01:00:00,-21.25,-45.25,295.86914,296.9431,295.36743,0,0001
2002-03-12 01:00:00,-21.25,-45.0,295.8711,296.88647,295.23022,0,0001
2002-03-12 01:00:00,-21.25,-44.75,295.77344,296.7849,296.02173,0,0001
2002-03-12 01:00:00,-21.25,-44.5,295.9453,296.72046,296.11743,0,0001
2002-03-12 01:00:00,-21.25,-44.25,295.65625,296.3396,291.99292,0,0001
2002-03-12 01:00:00,-21.25,-44.0,295.1875,295.85132,289.7224,0,0001
2002-03-12 01:00:00,-21.25,-43.75,295.21875,295.80835,290.71606,0,0001
2002-03-12 01:00:00,-21.25,-43.5,296.375,296.73804,293.37085,0,0001
2002-03-12 01:00:00,-21.25,-43.25,298.38672,298.22046,293.98706,0,0001
2002-03-12 01:00:00,-21.25,-43.0,299.4922,299.01343,298.98608,0,0001
2002-03-12 01:00:00,-21.5,-48.0,299.89258,299.60913,298.70386,0,0001
2002-03-12 01:00:00,-21.5,-47.75,299.61523,299.53296,298.45972,0,0001
2002-03-12 01:00:00,-21.5,-47.5,299.23828,299.31226,294.24976,0,0001
2002-03-12 01:00:00,-21.5,-47.25,298.93945,299.16968,293.00952,0,0001
2002-03-12 01:00:00,-21.5,-47.0,298.1289,298.6306,294.6931,0,0001
2002-03-12 01:00:00,-21.5,-46.75,296.85742,297.63843,296.4275,0,0001
2002-03-12 01:00:00,-21.5,-46.5,296.39062,297.07202,296.01782,0,0001
2002-03-12 01:00:00,-21.5,-46.25,296.69922,297.4392,295.77075,0,0001
2002-03-12 01:00:00,-21.5,-46.0,296.98047,297.6931,295.82104,0,0001
2002-03-12 01:00:00,-21.5,-45.75,296.91992,297.5818,295.75464,0,0001
2002-03-12 01:00:00,-21.5,-45.5,296.39258,297.1267,295.81665,0,0001
2002-03-12 01:00:00,-21.5,-45.25,295.69336,296.55444,294.31714,0,0001
2002-03-12 01:00:00,-21.5,-45.0,295.31445,296.17944,290.66528,0,0001
2002-03-12 01:00:00,-21.5,-44.75,295.0996,296.07397,294.86548,0,0001
2002-03-12 01:00:00,-21.5,-44.5,295.49414,296.24,296.08228,0,0001
2002-03-12 01:00:00,-21.5,-44.25,295.39648,296.07397,295.8142,0,0001
2002-03-12 01:00:00,-21.5,-44.0,295.10156,295.8396,292.61304,0,0001
2002-03-12 01:00:00,-21.5,-43.75,295.33008,296.0193,291.82495,0,0001
2002-03-12 01:00:00,-21.5,-43.5,296.4922,296.8474,296.14624,0,0001
2002-03-12 01:00:00,-21.5,-43.25,298.10352,297.97632,297.3142,0,0001
2002-03-12 01:00:00,-21.5,-43.0,299.2168,298.70483,298.22192,0,0001
2002-03-12 01:00:00,-21.75,-48.0,299.68945,299.44116,298.41968,0,0001
2002-03-12 01:00:00,-21.75,-47.75,299.29688,299.1931,298.22974,0,0001
2002-03-12 01:00:00,-21.75,-47.5,299.0586,299.11694,296.74292,0,0001
2002-03-12 01:00:00,-21.75,-47.25,298.7871,299.03687,294.6194,0,0001
2002-03-12 01:00:00,-21.75,-47.0,297.82812,298.3728,294.61743,0,0001
2002-03-12 01:00:00,-21.75,-46.75,296.08984,296.93726,296.04956,0,0001
2002-03-12 01:00:00,-21.75,-46.5,294.98828,295.81226,295.32007,0,0001
2002-03-12 01:00:00,-21.75,-46.25,294.88867,295.90796,294.90894,0,0001
2002-03-12 01:00:00,-21.75,-46.0,295.43555,296.44116,296.18774,0,0001
2002-03-12 01:00:00,-21.75,-45.75,295.8379,296.69507,296.33862,0,0001
2002-03-12 01:00:00,-21.75,-45.5,296.0547,296.76538,295.9602,0,0001
2002-03-12 01:00:00,-21.75,-45.25,295.89258,296.59155,294.08472,0,0001
2002-03-12 01:00:00,-21.75,-45.0,295.8496,296.57593,290.05103,0,0001
2002-03-12 01:00:00,-21.75,-44.75,295.11328,295.9431,290.07886,0,0001
2002-03-12 01:00:00,-21.75,-44.5,294.94727,295.67944,290.4309,0,0001
2002-03-12 01:00:00,-21.75,-44.25,294.86523,295.57983,291.87476,0,0001
2002-03-12 01:00:00,-21.75,-44.0,295.04297,295.77515,291.91968,0,0001
2002-03-12 01:00:00,-21.75,-43.75,295.93164,296.52124,293.60522,0,0001
2002-03-12 01:00:00,-21.75,-43.5,297.21484,297.4353,296.6692,0,0001
2002-03-12 01:00:00,-21.75,-43.25,297.76367,297.65405,296.95044,0,0001
2002-03-12 01:00:00,-21.75,-43.0,298.45508,298.1521,293.78052,0,0001
2002-03-12 01:00:00,-22.0,-48.0,298.50586,298.8318,297.90405,0,0001
2002-03-12 01:00:00,-22.0,-47.75,298.4668,298.75757,297.9026,0,0001
2002-03-12 01:00:00,-22.0,-47.5,298.9082,298.95483,297.8098,0,0001
2002-03-12 01:00:00,-22.0,-47.25,298.91016,299.10718,297.13257,0,0001
2002-03-12 01:00:00,-22.0,-47.0,298.41016,298.87476,297.18726,0,0001
2002-03-12 01:00:00,-22.0,-46.75,296.92383,297.63647,297.06567,0,0001
2002-03-12 01:00:00,-22.0,-46.5,295.16406,296.04663,292.3523,0,0001
2002-03-12 01:00:00,-22.0,-46.25,294.30273,295.4646,295.32886,0,0001
2002-03-12 01:00:00,-22.0,-46.0,294.92188,296.0896,296.3518,0,0001
2002-03-12 01:00:00,-22.0,-45.75,295.48828,296.58374,296.64722,0,0001
2002-03-12 01:00:00,-22.0,-45.5,295.5996,296.60132,296.37036,0,0001
2002-03-12 01:00:00,-22.0,-45.25,295.2207,296.1521,294.281,0,0001
2002-03-12 01:00:00,-22.0,-45.0,294.9746,295.7849,289.6516,0,0001
2002-03-12 01:00:00,-22.0,-44.75,293.3457,294.32983,289.10376,0,0001
2002-03-12 01:00:00,-22.0,-44.5,294.0039,294.81616,289.52954,0,0001
2002-03-12 01:00:00,-22.0,-44.25,294.79883,295.44507,291.3396,0,0001
2002-03-12 01:00:00,-22.0,-44.0,295.98438,296.4431,294.34985,0,0001
2002-03-12 01:00:00,-22.0,-43.75,296.97852,297.25757,296.54028,0,0001
2002-03-12 01:00:00,-22.0,-43.5,298.02148,298.0681,296.91187,0,0001
2002-03-12 01:00:00,-22.0,-43.25,298.0879,298.04663,296.93237,0,0001
2002-03-12 01:00:00,-22.0,-43.0,297.5664,297.6443,296.11157,0,0001
2002-03-12 01:00:00,-22.25,-48.0,298.3125,298.6931,296.615,0,0001
2002-03-12 01:00:00,-22.25,-47.75,298.45312,298.84155,296.89673,0,0001
2002-03-12 01:00:00,-22.25,-47.5,298.88867,299.02515,297.7312,0,0001
2002-03-12 01:00:00,-22.25,-47.25,299.0996,299.11108,298.44702,0,0001
2002-03-12 01:00:00,-22.25,-47.0,298.60742,298.8435,298.3767,0,0001
2002-03-12 01:00:00,-22.25,-46.75,297.61523,298.23218,297.72778,0,0001
2002-03-12 01:00:00,-22.25,-46.5,296.01758,296.90405,295.15747,0,0001
2002-03-12 01:00:00,-22.25,-46.25,294.67578,295.66382,292.19507,0,0001
2002-03-12 01:00:00,-22.25,-46.0,295.1328,296.0896,296.5359,0,0001
2002-03-12 01:00:00,-22.25,-45.75,295.3496,296.34155,296.66138,0,0001
2002-03-12 01:00:00,-22.25,-45.5,294.62695,295.69702,294.28198,0,0001
2002-03-12 01:00:00,-22.25,-45.25,294.14453,295.1189,291.15063,0,0001
2002-03-12 01:00:00,-22.25,-45.0,294.26562,295.17163,290.55884,0,0001
2002-03-12 01:00:00,-22.25,-44.75,293.15234,294.1853,293.02856,0,0001
2002-03-12 01:00:00,-22.25,-44.5,294.56445,295.2849,291.02808,0,0001
2002-03-12 01:00:00,-22.25,-44.25,296.9414,297.10132,290.6023,0,0001
2002-03-12 01:00:00,-22.25,-44.0,297.9961,297.98413,293.96216,0,0001
2002-03-12 01:00:00,-22.25,-43.75,298.00977,297.99194,295.71313,0,0001
2002-03-12 01:00:00,-22.25,-43.5,298.4414,298.31226,294.6023,0,0001
2002-03-12 01:00:00,-22.25,-43.25,297.69336,297.73608,294.40112,0,0001
2002-03-12 01:00:00,-22.25,-43.0,296.74805,297.0818,293.97388,0,0001
2002-03-12 01:00:00,-22.5,-48.0,299.20508,299.5525,293.4934,0,0001
2002-03-12 01:00:00,-22.5,-47.75,299.26367,299.48413,293.63794,0,0001
2002-03-12 01:00:00,-22.5,-47.5,299.35742,299.3767,298.36792,0,0001
2002-03-12 01:00:00,-22.5,-47.25,299.50195,299.42944,299.02612,0,0001
2002-03-12 01:00:00,-22.5,-47.0,298.80664,298.97632,298.46753,0,0001
2002-03-12 01:00:00,-22.5,-46.75,297.8086,298.30835,297.78687,0,0001
2002-03-12 01:00:00,-22.5,-46.5,296.1914,296.94116,296.16528,0,0001
2002-03-12 01:00:00,-22.5,-46.25,294.39453,295.29077,290.38745,0,0001
2002-03-12 01:00:00,-22.5,-46.0,294.38672,295.2693,294.31323,0,0001
2002-03-12 01:00:00,-22.5,-45.75,294.32617,295.27515,293.6604,0,0001
2002-03-12 01:00:00,-22.5,-45.5,293.60547,294.63257,291.2854,0,0001
2002-03-12 01:00:00,-22.5,-45.25,294.94336,295.84546,292.62183,0,0001
2002-03-12 01:00:00,-22.5,-45.0,295.61133,296.36694,291.18335,0,0001
2002-03-12 01:00:00,-22.5,-44.75,295.1211,295.90405,295.37866,0,0001
2002-03-12 01:00:00,-22.5,-44.5,296.45703,296.90405,293.05444,0,0001
2002-03-12 01:00:00,-22.5,-44.25,298.4414,298.42163,292.31274,0,0001
2002-03-12 01:00:00,-22.5,-44.0,299.25977,299.10522,295.23706,0,0001
2002-03-12 01:00:00,-22.5,-43.75,299.31445,299.1521,296.9973,0,0001
2002-03-12 01:00:00,-22.5,-43.5,299.6543,299.5642,295.61792,0,0001
2002-03-12 01:00:00,-22.5,-43.25,299.14453,299.14038,297.36743,0,0001
2002-03-12 01:00:00,-22.5,-43.0,298.57812,298.78296,297.281,0,0001
2002-03-12 01:00:00,-22.75,-48.0,300.0625,300.49976,291.35034,0,0001
2002-03-12 01:00:00,-22.75,-47.75,299.87305,299.96655,293.6809,0,0001
2002-03-12 01:00:00,-22.75,-47.5,299.80273,299.70093,299.2815,0,0001
2002-03-12 01:00:00,-22.75,-47.25,299.41797,299.48022,298.8689,0,0001
2002-03-12 01:00:00,-22.75,-47.0,298.94922,298.99585,298.4319,0,0001
2002-03-12 01:00:00,-22.75,-46.75,297.64258,298.00952,297.58765,0,0001
2002-03-12 01:00:00,-22.75,-46.5,296.35156,296.88647,296.5398,0,0001
2002-03-12 01:00:00,-22.75,-46.25,294.53516,295.32202,292.70435,0,0001
2002-03-12 01:00:00,-22.75,-46.0,293.96875,294.77515,294.0598,0,0001
2002-03-12 01:00:00,-22.75,-45.75,294.13867,294.9392,290.75854,0,0001
2002-03-12 01:00:00,-22.75,-45.5,295.33203,296.0935,296.1648,0,0001
2002-03-12 01:00:00,-22.75,-45.25,296.5586,297.21655,296.00708,0,0001
2002-03-12 01:00:00,-22.75,-45.0,296.60547,297.2517,291.11694,0,0001
2002-03-12 01:00:00,-22.75,-44.75,296.27734,296.94702,295.94116,0,0001
2002-03-12 01:00:00,-22.75,-44.5,297.46094,297.86108,295.2517,0,0001
2002-03-12 01:00:00,-22.75,-44.25,298.76172,298.90405,294.95093,0,0001
2002-03-12 01:00:00,-22.75,-44.0,299.57812,299.55835,298.9734,0,0001
2002-03-12 01:00:00,-22.75,-43.75,300.99414,300.9314,299.5774,0,0001
2002-03-12 01:00:00,-22.75,-43.5,301.67188,301.6443,298.87915,0,0001
2002-03-12 01:00:00,-22.75,-43.25,302.02344,302.18726,298.6809,0,0001
2002-03-12 01:00:00,-22.75,-43.0,301.61914,301.85522,298.27075,0,0001
2002-03-12 01:00:00,-23.0,-48.0,300.02148,300.41187,290.99487,0,0001
2002-03-12 01:00:00,-23.0,-47.75,299.81055,299.8767,297.92212,0,0001
2002-03-12 01:00:00,-23.0,-47.5,299.66406,299.5896,299.15405,0,0001
2002-03-12 01:00:00,-23.0,-47.25,299.25586,299.20093,298.79858,0,0001
2002-03-12 01:00:00,-23.0,-47.0,298.60352,298.6189,298.27026,0,0001
2002-03-12 01:00:00,-23.0,-46.75,297.70508,297.8728,297.74976,0,0001
2002-03-12 01:00:00,-23.0,-46.5,296.8418,297.1189,297.34106,0,0001
2002-03-12 01:00:00,-23.0,-46.25,295.73633,296.1892,296.65503,0,0001
2002-03-12 01:00:00,-23.0,-46.0,296.0703,296.3728,294.00122,0,0001
2002-03-12 01:00:00,-23.0,-45.75,296.89258,297.09155,295.95337,0,0001
2002-03-12 01:00:00,-23.0,-45.5,296.58008,296.99,295.76147,0,0001
2002-03-12 01:00:00,-23.0,-45.25,297.09375,297.53882,294.77905,0,0001
2002-03-12 01:00:00,-23.0,-45.0,296.32227,296.9568,292.94604,0,0001
2002-03-12 01:00:00,-23.0,-44.75,297.0254,297.615,296.5398,0,0001
2002-03-12 01:00:00,-23.0,-44.5,298.60156,298.96265,297.74194,0,0001
2002-03-12 01:00:00,-23.0,-44.25,298.83594,299.0681,298.54175,0,0001
2002-03-12 01:00:00,-23.0,-44.0,300.22656,300.2478,300.6516,0,0001
2002-03-12 01:00:00,-23.0,-43.75,300.9004,300.87866,301.05103,0,0001
2002-03-12 01:00:00,-23.0,-43.5,301.49805,301.48022,300.59204,0,0001
2002-03-12 01:00:00,-23.0,-43.25,302.02344,302.38452,296.38892,0,0001
2002-03-12 01:00:00,-23.0,-43.0,301.39453,301.70874,295.87817,0,0001
2002-03-12 02:00:00,-19.0,-48.0,297.36304,298.07007,296.4109,0,0001
2002-03-12 02:00:00,-19.0,-47.75,296.86108,297.73804,296.21118,0,0001
2002-03-12 02:00:00,-19.0,-47.5,296.6189,297.55835,296.1609,0,0001
